"","week","date","trap","sample","canopysp","block","quad","type","species","fruitnum","seednum","poop","damaged","obs"
"279",4,2014-02-13,51,1,"Vogu",3,"A",NA,NA,0,0,NA,NA,"Nada"
"280",4,2014-02-13,52,1,"Vogu",3,"B",NA,NA,0,0,NA,NA,NA
"281",4,2014-02-13,53,1,"Vogu",3,"C",NA,NA,0,0,NA,NA,NA
"282",4,2014-02-13,54,1,"Vogu",3,"D",NA,NA,0,0,NA,NA,"Nada"
"283",4,2014-02-13,55,1,"Vogu",3,"C",NA,NA,0,0,NA,NA,"Nada"
"284",4,2014-02-13,56,1,"Hial",4,"A",NA,NA,0,0,NA,NA,NA
"285",4,2014-02-13,57,1,"Hial",4,"B","Semilla","Guatteria recurvisepala",0,1,NA,NA,NA
"286",4,2014-02-13,57,2,"Hial",4,"B","Semilla","Muestra 43",0,2,NA,NA,NA
"287",4,2014-02-13,57,3,"Hial",4,"B","Fruto","Hieronyma alchorneoides",21,21,NA,NA,NA
"288",4,2014-02-13,58,1,"Hial",4,"C",NA,NA,0,0,NA,NA,"Nada"
"289",4,2014-02-13,59,1,"Hial",4,"D","Semilla","Hieronyma alchorneoides",0,1,NA,NA,NA
"290",4,2014-02-13,60,1,"Hial",4,"C","Fruto","Hieronyma alchorneoides",2,2,NA,NA,NA
"291",4,2014-02-13,61,1,"Viko",4,"A",NA,NA,0,0,NA,NA,"Nada"
"292",4,2014-02-13,62,1,"Viko",4,"B",NA,NA,0,0,NA,NA,NA
"293",4,2014-02-13,63,1,"Viko",4,"C",NA,NA,0,0,NA,NA,"Nada"
"294",4,2014-02-13,64,1,"Viko",4,"D",NA,NA,0,0,NA,NA,"Nada"
"295",4,2014-02-13,65,1,"Viko",4,"A",NA,NA,0,0,NA,NA,"Nada"
"296",4,2014-02-13,66,1,"Pema",4,"A","Semilla","Guatteria recurvisepala",0,1,NA,NA,NA
"297",4,2014-02-13,67,1,"Pema",4,"B","Fruto","Alchorneopsis floribunda",8,24,NA,NA,NA
"298",4,2014-02-13,68,1,"Pema",4,"C","Fruto","Alchorneopsis floribunda",8,24,NA,NA,NA
"299",4,2014-02-13,69,1,"Pema",4,"D",NA,NA,0,0,NA,NA,"Nada"
"300",4,2014-02-13,70,1,"Pema",4,"A","Fruto","Alchorneopsis floribunda",9,27,NA,NA,NA
"301",4,2014-02-13,71,1,"Vogu",4,"A",NA,NA,0,0,NA,NA,"Nada"
"302",4,2014-02-13,72,1,"Vogu",4,"B",NA,NA,0,0,NA,NA,"Nada"
"303",4,2014-02-13,73,1,"Vogu",4,"C",NA,NA,0,0,NA,NA,"Nada"
"304",4,2014-02-13,74,1,"Vogu",4,"D",NA,NA,0,0,NA,NA,NA
"305",4,2014-02-13,75,1,"Vogu",4,"D",NA,NA,0,0,NA,NA,"Nada"
"306",5,2014-02-19,1,1,"Hial",1,"A",NA,NA,0,0,NA,NA,NA
"307",5,2014-02-19,2,1,"Hial",1,"B",NA,NA,0,0,NA,NA,"Nada"
"308",5,2014-02-19,3,1,"Hial",1,"B",NA,NA,0,0,NA,NA,"Nada"
"309",5,2014-02-19,4,1,"Hial",1,"B",NA,NA,0,0,NA,NA,"Nada"
"310",5,2014-02-19,5,1,"Hial",1,"B",NA,NA,0,0,NA,NA,"Nada"
"311",5,2014-02-19,6,1,"Viko",1,"A","Fruto","Vismia billbergiana",1,7,NA,NA,NA
"312",5,2014-02-19,7,1,"Viko",1,"B",NA,NA,0,0,NA,NA,"Nada"
"313",5,2014-02-19,8,1,"Viko",1,"C",NA,NA,0,0,NA,NA,NA
"314",5,2014-02-19,9,1,"Viko",1,"D",NA,NA,0,0,NA,NA,"Nada"
"315",5,2014-02-19,10,1,"Viko",1,"B",NA,NA,0,0,NA,NA,"Nada"
"316",5,2014-02-19,11,1,"Pema",1,"A",NA,NA,0,0,NA,NA,NA
"317",5,2014-02-19,12,1,"Pema",1,"B",NA,NA,0,0,NA,NA,NA
"318",5,2014-02-19,13,1,"Pema",1,"C",NA,NA,0,0,NA,NA,NA
"319",5,2014-02-19,14,1,"Pema",1,"D",NA,NA,0,0,NA,NA,NA
"320",5,2014-02-19,15,1,"Pema",1,"D",NA,NA,0,0,NA,NA,"Nada"
"321",5,2014-02-19,16,1,"Hial",2,"A","Semilla","Hieronyma alchorneoides",0,4,NA,NA,"1 con cascara de fruto"
"322",5,2014-02-19,16,2,"Hial",2,"A","Fruto","Hieronyma alchorneoides",1,1,NA,NA,NA
"323",5,2014-02-19,17,1,"Hial",2,"B","Semilla","Hieronyma alchorneoides",0,2,NA,NA,"2 con cascara de fruto"
"324",5,2014-02-19,17,2,"Hial",2,"B","Fruto","Hieronyma alchorneoides",3,3,NA,NA,NA
"325",5,2014-02-19,18,1,"Hial",2,"C","Fruto","Hieronyma alchorneoides",1,1,NA,NA,NA
"326",5,2014-02-19,19,1,"Hial",2,"D","Fruto","Hieronyma alchorneoides",2,2,NA,NA,NA
"327",5,2014-02-19,20,1,"Hial",2,"D","Semilla","Hieronyma alchorneoides",0,6,NA,NA,NA
"328",5,2014-02-19,20,2,"Hial",2,"D","Fruto","Hieronyma alchorneoides",1,1,NA,NA,NA
"329",5,2014-02-19,21,1,"Viko",2,"A",NA,NA,0,0,NA,NA,"Nada"
"330",5,2014-02-19,22,1,"Viko",2,"B",NA,NA,0,0,NA,NA,"Nada"
"331",5,2014-02-19,23,1,"Viko",2,"C","Fruto","Alchorneopsis floribunda",14,35,NA,NA,NA
"332",5,2014-02-19,23,1,"Viko",2,"C",NA,NA,0,0,NA,NA,NA
"333",5,2014-02-19,24,1,"Viko",2,"D",NA,NA,0,0,NA,NA,"Nada"
"334",5,2014-02-19,25,1,"Viko",2,"B",NA,NA,0,0,NA,NA,"Nada"
"335",5,2014-02-19,26,1,"Pema",2,"A",NA,NA,0,0,NA,NA,NA
"336",5,2014-02-19,27,1,"Pema",2,"B",NA,NA,0,0,NA,NA,NA
"337",5,2014-02-19,28,1,"Pema",2,"C",NA,NA,0,0,NA,NA,NA
"338",5,2014-02-19,29,1,"Pema",2,"D","Semilla","Pentaclethra macroloba",0,1,NA,NA,NA
"339",5,2014-02-19,30,1,"Pema",2,"C",NA,NA,0,0,NA,NA,NA
"340",5,2014-02-19,31,1,"Vogu",2,"A",NA,NA,0,0,NA,NA,"Nada"
"341",5,2014-02-19,32,1,"Vogu",2,"B",NA,NA,0,0,NA,NA,"Nada"
"342",5,2014-02-19,33,1,"Vogu",2,"C",NA,NA,0,0,NA,NA,"Fruto muy dañado, sin semillas"
"343",5,2014-02-19,34,1,"Vogu",2,"D",NA,NA,0,0,NA,NA,NA
"344",5,2014-02-19,35,1,"Vogu",2,"A","Semilla","Muestra 32",0,1,NA,NA,NA
"345",5,2014-02-19,36,1,"Hial",3,"A",NA,NA,0,0,NA,NA,"Nada"
"346",5,2014-02-19,37,1,"Hial",3,"B",NA,NA,0,0,NA,NA,"Nada"
"347",5,2014-02-19,38,1,"Hial",3,"C","Fruto","Hieronyma alchorneoides",20,20,NA,NA,NA
"348",5,2014-02-19,39,1,"Hial",3,"D",NA,NA,0,0,NA,NA,"Nada"
"349",5,2014-02-19,40,1,"Hial",3,"B",NA,NA,0,0,NA,NA,NA
"350",5,2014-02-19,41,1,"Viko",3,"A",NA,NA,0,0,NA,NA,"Nada"
"351",5,2014-02-19,42,1,"Viko",3,"B","Inflorescencia","Piper colonense",2,129,NA,NA,NA
"352",5,2014-02-19,43,1,"Viko",3,"C",NA,NA,0,0,NA,NA,"Nada"
"353",5,2014-02-19,44,1,"Viko",3,"D",NA,NA,0,0,NA,NA,"Nada"
"354",5,2014-02-19,45,1,"Viko",3,"A",NA,NA,0,0,NA,NA,"Nada"
"355",5,2014-02-19,46,1,"Pema",3,"A",NA,NA,0,0,NA,NA,"Nada"
"356",5,2014-02-19,47,1,"Pema",3,"B",NA,NA,0,0,NA,NA,NA
"357",5,2014-02-19,48,1,"Pema",3,"C",NA,NA,0,0,NA,NA,"Nada"
"358",5,2014-02-19,49,1,"Pema",3,"D",NA,NA,0,0,NA,NA,NA
"359",5,2014-02-19,50,1,"Pema",3,"D",NA,NA,0,0,NA,NA,NA
"360",5,2014-02-19,51,1,"Vogu",3,"A",NA,NA,0,0,NA,NA,"Nada"
"361",5,2014-02-19,52,1,"Vogu",3,"B",NA,NA,0,0,NA,NA,"21 bases y 2 flores"
"362",5,2014-02-19,53,1,"Vogu",3,"C",NA,NA,0,0,NA,NA,"Nada"
"363",5,2014-02-19,54,1,"Vogu",3,"D",NA,NA,0,0,NA,NA,"Nada"
"364",5,2014-02-19,55,1,"Vogu",3,"C",NA,NA,0,0,NA,NA,"Nada"
"365",5,2014-02-19,56,1,"Hial",4,"A",NA,NA,0,0,NA,NA,NA
"366",5,2014-02-19,57,1,"Hial",4,"B","Semilla","Hieronyma alchorneoides",0,9,NA,NA,NA
"367",5,2014-02-19,57,2,"Hial",4,"B","Fruto","Hieronyma alchorneoides",16,16,NA,NA,NA
"368",5,2014-02-19,58,1,"Hial",4,"C",NA,NA,0,0,NA,NA,"Nada"
"369",5,2014-02-19,59,1,"Hial",4,"D",NA,NA,0,0,NA,NA,"Nada"
"370",5,2014-02-19,60,1,"Hial",4,"C","Fruto","Alchorneopsis floribunda",2,5,NA,NA,NA
"371",5,2014-02-19,61,1,"Viko",4,"A",NA,NA,0,0,NA,NA,"Nada"
"372",5,2014-02-19,62,1,"Viko",4,"B",NA,NA,0,0,NA,NA,"Nada"
"373",5,2014-02-19,63,1,"Viko",4,"C",NA,NA,0,0,NA,NA,"Nada"
"374",5,2014-02-19,64,1,"Viko",4,"D",NA,NA,0,0,NA,NA,"Nada"
"375",5,2014-02-19,65,1,"Viko",4,"A",NA,NA,0,0,NA,NA,"Nada"
"376",5,2014-02-19,66,1,"Pema",4,"A",NA,NA,0,0,NA,NA,"14 pétalos y 1 base"
"377",5,2014-02-19,67,1,"Pema",4,"B","Fruto","Alchorneopsis floribunda",23,69,NA,NA,NA
"378",5,2014-02-19,68,1,"Pema",4,"C","Fruto","Alchorneopsis floribunda",16,47,NA,NA,NA
"379",5,2014-02-19,69,1,"Pema",4,"A","Fruto","Hieronyma alchorneoides",1,1,NA,NA,NA
"380",5,2014-02-19,70,1,"Pema",4,"D","Fruto","Alchorneopsis floribunda",2,4,NA,NA,NA
"381",5,2014-02-19,71,1,"Vogu",4,"A",NA,NA,0,0,NA,NA,"Parte de inflorescencia"
"382",5,2014-02-19,72,1,"Vogu",4,"B",NA,NA,0,0,NA,NA,"Nada"
"383",5,2014-02-19,73,1,"Vogu",4,"C",NA,NA,0,0,NA,NA,"Nada"
"384",5,2014-02-19,74,1,"Vogu",4,"D",NA,NA,0,0,NA,NA,NA
"385",5,2014-02-19,75,1,"Vogu",4,"D",NA,NA,0,0,NA,NA,"Nada"
"386",6,2014-02-24,1,1,"Hial",1,"A",NA,NA,0,0,NA,NA,NA
"387",6,2014-02-24,2,1,"Hial",1,"B","Fruto","Hieronyma alchorneoides",1,1,NA,NA,NA
"388",6,2014-02-24,3,1,"Hial",1,"C","Fruto","Hieronyma alchorneoides",2,2,NA,NA,NA
"389",6,2014-02-24,4,1,"Hial",1,"D","Semilla","Guatteria recurvisepala",0,1,NA,NA,NA
"390",6,2014-02-24,5,1,"Hial",1,"B","Fruto","Hieronyma alchorneoides",5,5,NA,NA,NA
"391",6,2014-02-24,6,1,"Viko",1,"A",NA,NA,0,0,NA,NA,NA
"392",6,2014-02-24,7,1,"Viko",1,"B",NA,NA,0,0,NA,NA,NA
"393",6,2014-02-24,8,1,"Viko",1,"C",NA,NA,0,0,NA,NA,NA
"394",6,2014-02-24,9,1,"Viko",1,"D",NA,NA,0,0,NA,NA,NA
"395",6,2014-02-24,10,1,"Viko",1,"B",NA,NA,0,0,NA,NA,NA
"396",6,2014-02-24,11,1,"Pema",1,"A",NA,NA,0,0,NA,NA,NA
"397",6,2014-02-24,12,1,"Pema",1,"B",NA,NA,0,0,NA,NA,NA
"398",6,2014-02-24,13,1,"Pema",1,"C",NA,NA,0,0,NA,NA,NA
"399",6,2014-02-24,14,1,"Pema",1,"D",NA,NA,0,0,NA,NA,NA
"400",6,2014-02-24,15,1,"Pema",1,"D",NA,NA,0,0,NA,NA,NA
"401",6,2014-02-24,16,1,"Hial",2,"A",NA,NA,0,0,NA,NA,NA
"402",6,2014-02-24,17,1,"Hial",2,"B",NA,NA,0,0,NA,NA,NA
"403",6,2014-02-24,18,1,"Hial",2,"C","Fruto","Hieronyma alchorneoides",1,1,NA,NA,NA
"404",6,2014-02-24,19,1,"Hial",2,"D",NA,NA,0,0,NA,NA,NA
"405",6,2014-02-24,20,1,"Hial",2,"D","Semilla","Hieronyma alchorneoides",0,1,NA,NA,NA
"406",6,2014-02-24,21,1,"Viko",2,"A",NA,NA,0,0,NA,NA,NA
"407",6,2014-02-24,22,1,"Viko",2,"B",NA,NA,0,0,NA,NA,NA
"408",6,2014-02-24,23,1,"Viko",2,"C","Fruto","Alchorneopsis floribunda",3,8,NA,NA,NA
"409",6,2014-02-24,24,1,"Viko",2,"D",NA,NA,0,0,NA,NA,NA
"410",6,2014-02-24,25,1,"Viko",2,"B",NA,NA,0,0,NA,NA,NA
"411",6,2014-02-24,26,1,"Pema",2,"A",NA,NA,0,0,NA,NA,NA
"412",6,2014-02-24,27,1,"Pema",2,"B",NA,NA,0,0,NA,NA,NA
"413",6,2014-02-24,28,1,"Pema",2,"C",NA,NA,0,0,NA,NA,NA
"414",6,2014-02-24,29,1,"Pema",2,"D",NA,NA,0,0,NA,NA,NA
"415",6,2014-02-24,30,1,"Pema",2,"C","Fruto","Cordia alliodora",1,1,NA,NA,"Fue medida y pesada"
"416",6,2014-02-24,31,1,"Vogu",2,"A",NA,NA,0,0,NA,NA,NA
"417",6,2014-02-24,32,1,"Vogu",2,"B",NA,NA,0,0,NA,NA,NA
"418",6,2014-02-24,33,1,"Vogu",2,"C",NA,NA,0,0,NA,NA,NA
"419",6,2014-02-24,34,1,"Vogu",2,"D",NA,NA,0,0,NA,NA,NA
"420",6,2014-02-24,35,1,"Vogu",2,"A",NA,NA,0,0,NA,NA,NA
"421",6,2014-02-24,36,1,"Hial",3,"A",NA,NA,0,0,NA,NA,NA
"422",6,2014-02-24,37,1,"Hial",3,"B",NA,NA,0,0,NA,NA,NA
"423",6,2014-02-24,38,1,"Hial",3,"C","Fruto","Hieronyma alchorneoides",10,10,NA,NA,NA
"424",6,2014-02-24,39,1,"Hial",3,"D",NA,NA,0,0,NA,NA,NA
"425",6,2014-02-24,40,1,"Hial",3,"B","Semilla","Hieronyma alchorneoides",0,3,NA,NA,NA
"426",6,2014-02-24,41,1,"Viko",3,"A","Semilla","Hieronyma alchorneoides",0,2,NA,NA,NA
"427",6,2014-02-24,42,1,"Viko",3,"B",NA,NA,0,0,NA,NA,NA
"428",6,2014-02-24,43,1,"Viko",3,"C",NA,NA,0,0,NA,NA,NA
"429",6,2014-02-24,44,1,"Viko",3,"D",NA,NA,0,0,NA,NA,NA
"430",6,2014-02-24,45,1,"Viko",3,"A",NA,NA,0,0,NA,NA,NA
"431",6,2014-02-24,46,1,"Pema",3,"A",NA,NA,0,0,NA,NA,NA
"432",6,2014-02-24,47,1,"Pema",3,"B",NA,NA,0,0,NA,NA,NA
"433",6,2014-02-24,48,1,"Pema",3,"C",NA,NA,0,0,NA,NA,NA
"434",6,2014-02-24,49,1,"Pema",3,"D",NA,NA,0,0,NA,NA,NA
"435",6,2014-02-24,50,1,"Pema",3,"D","Fruto","Mandevilla hirsuta",1,1,NA,NA,NA
"436",6,2014-02-24,51,1,"Vogu",3,"A",NA,NA,0,0,NA,NA,NA
"437",6,2014-02-24,52,1,"Vogu",3,"B",NA,NA,0,0,NA,NA,NA
"438",6,2014-02-24,53,1,"Vogu",3,"C",NA,NA,0,0,NA,NA,NA
"439",6,2014-02-24,54,1,"Vogu",3,"D",NA,NA,0,0,NA,NA,NA
"440",6,2014-02-24,55,1,"Vogu",3,"C",NA,NA,0,0,NA,NA,NA
"441",6,2014-02-24,56,1,"Hial",4,"A",NA,NA,0,0,NA,NA,NA
"442",6,2014-02-24,57,1,"Hial",4,"B","Fruto","Hieronyma alchorneoides",31,31,NA,NA,NA
"443",6,2014-02-24,57,2,"Hial",4,"B","Semilla","Hieronyma alchorneoides",0,3,NA,NA,NA
"444",6,2014-02-24,58,1,"Hial",4,"C","Semilla","Guatteria recurvisepala",0,1,NA,NA,NA
"445",6,2014-02-24,58,2,"Hial",4,"C","Fruto","Hieronyma alchorneoides",1,1,NA,NA,NA
"446",6,2014-02-24,58,3,"Hial",4,"C","Semilla","Hieronyma alchorneoides",0,1,NA,NA,NA
"447",6,2014-02-24,58,4,"Hial",4,"C","Semilla","Davilla nitida",0,2,NA,NA,NA
"448",6,2014-02-24,59,1,"Hial",4,"D","Semilla","Hieronyma alchorneoides",0,1,NA,NA,NA
"449",6,2014-02-24,59,2,"Hial",4,"D","Fruto","Mandevilla hirsuta",1,1,NA,NA,NA
"450",6,2014-02-24,60,1,"Hial",4,"C",NA,NA,0,0,NA,NA,NA
"451",6,2014-02-24,61,1,"Viko",4,"A",NA,NA,0,0,NA,NA,NA
"452",6,2014-02-24,62,1,"Viko",4,"B",NA,NA,0,0,NA,NA,NA
"453",6,2014-02-24,63,1,"Viko",4,"C",NA,NA,0,0,NA,NA,NA
"454",6,2014-02-24,64,1,"Viko",4,"D",NA,NA,0,0,NA,NA,NA
"455",6,2014-02-24,65,1,"Viko",4,"A",NA,NA,0,0,NA,NA,NA
"456",6,2014-02-24,66,1,"Pema",4,"A",NA,NA,0,0,NA,NA,NA
"457",6,2014-02-24,67,1,"Pema",4,"B","Fruto","Alchorneopsis floribunda",67,68,NA,NA,NA
"458",6,2014-02-24,68,1,"Pema",4,"C","Fruto","Alchorneopsis floribunda",13,39,NA,NA,NA
"459",6,2014-02-24,68,2,"Pema",4,"C","Fruto","Doliocarpus multiflorus",4,4,NA,NA,NA
"460",6,2014-02-24,69,1,"Pema",4,"D",NA,NA,0,0,NA,NA,NA
"461",6,2014-02-24,70,1,"Pema",4,"A","Fruto","Alchorneopsis floribunda",1,3,NA,NA,NA
"462",6,2014-02-24,71,1,"Vogu",4,"A",NA,NA,0,0,NA,NA,NA
"463",6,2014-02-24,72,1,"Vogu",4,"B",NA,NA,0,0,NA,NA,NA
"464",6,2014-02-24,73,1,"Vogu",4,"C",NA,NA,0,0,NA,NA,NA
"465",6,2014-02-24,74,1,"Vogu",4,"D","Fruto","Goethalsia meiantha",1,2,NA,NA,NA
"466",6,2014-02-24,75,1,"Vogu",4,"D",NA,NA,0,0,NA,NA,NA
"467",7,2014-03-07,1,1,"Hial",1,"A","Fruto","Davilla nitida",3,3,NA,NA,NA
"468",7,2014-03-07,1,2,"Hial",1,"A","Semilla","Guatteria recurvisepala",0,1,NA,NA,NA
"469",7,2014-03-07,2,1,"Hial",1,"B",NA,NA,0,0,NA,NA,NA
"470",7,2014-03-07,3,1,"Hial",1,"C","Fruto","Hieronyma alchorneoides",4,1,NA,NA,NA
"471",7,2014-03-07,3,2,"Hial",1,"C","Fruto","Ficus insipida",1,547,NA,NA,NA
"472",7,2014-03-07,4,1,"Hial",1,"D",NA,NA,0,0,NA,NA,NA
"473",7,2014-03-07,5,1,"Hial",1,"B",NA,NA,0,0,NA,NA,NA
"474",7,2014-03-07,6,1,"Viko",1,"A","Fruto","Vismia billbergiana",1,19,NA,NA,NA
"475",7,2014-03-07,7,1,"Viko",1,"B",NA,NA,0,0,NA,NA,NA
"476",7,2014-03-07,8,1,"Viko",1,"C",NA,NA,0,0,NA,NA,NA
"477",7,2014-03-07,9,1,"Viko",1,"D",NA,NA,0,0,NA,NA,NA
"478",7,2014-03-07,10,1,"Viko",1,"B",NA,NA,0,0,NA,NA,NA
"479",7,2014-03-07,11,1,"Pema",1,"A",NA,NA,0,0,NA,NA,NA
"480",7,2014-03-07,12,1,"Pema",1,"B",NA,NA,0,0,NA,NA,NA
"481",7,2014-03-07,13,1,"Pema",1,"C",NA,NA,0,0,NA,NA,NA
"482",7,2014-03-07,14,1,"Pema",1,"D",NA,NA,0,0,NA,NA,NA
"483",7,2014-03-07,15,1,"Pema",1,"D",NA,NA,0,0,NA,NA,NA
"484",7,2014-03-07,16,1,"Hial",2,"A","Semilla","Hieronyma alchorneoides",0,1,NA,NA,NA
"485",7,2014-03-07,17,1,"Hial",2,"B","Fruto","Hieronyma alchorneoides",4,4,NA,NA,NA
"486",7,2014-03-07,17,2,"Hial",2,"B","Semilla","Hieronyma alchorneoides",0,6,NA,NA,NA
"487",7,2014-03-07,18,1,"Hial",2,"C","Semilla","Hieronyma alchorneoides",0,3,NA,NA,NA
"488",7,2014-03-07,19,1,"Hial",2,"D",NA,NA,0,0,NA,NA,NA
"489",7,2014-03-07,20,1,"Hial",2,"D","Fruto","Muestra 52",1,1,NA,NA,NA
"490",7,2014-03-07,21,1,"Viko",2,"A","Semilla","Ficus insipida",0,130,"Ave",NA,NA
"491",7,2014-03-07,22,1,"Viko",2,"B",NA,NA,0,0,NA,NA,NA
"492",7,2014-03-07,23,1,"Viko",2,"C","Fruto","Alchorneopsis floribunda",2,6,NA,NA,NA
"493",7,2014-03-07,24,1,"Viko",2,"D",NA,NA,0,0,NA,NA,NA
"494",7,2014-03-07,25,1,"Viko",2,"B","Fruto","Mandevilla hirsuta",1,1,NA,NA,NA
"495",7,2014-03-07,25,2,"Viko",2,"B","Semilla","Aristolochia sprucei",0,1,NA,NA,NA
"496",7,2014-03-07,26,1,"Pema",2,"A","Fruto","Doliocarpus multiflorus",1,1,NA,NA,NA
"497",7,2014-03-07,27,1,"Pema",2,"B",NA,NA,0,0,NA,NA,NA
"498",7,2014-03-07,28,1,"Pema",2,"C","Fruto","Cordia alliodora",1,1,NA,NA,NA
"499",7,2014-03-07,29,1,"Pema",2,"D","Semilla","Pentaclethra macroloba",0,1,NA,NA,NA
"500",7,2014-03-07,30,1,"Pema",2,"C",NA,NA,0,0,NA,NA,NA
"501",7,2014-03-07,31,1,"Vogu",2,"A",NA,NA,0,0,NA,NA,NA
"502",7,2014-03-07,32,1,"Vogu",2,"B",NA,NA,0,0,NA,NA,NA
"503",7,2014-03-07,33,1,"Vogu",2,"C",NA,NA,0,0,NA,NA,"3 semillas de Vochysia guatemalensis dañados por ave (lora)"
"504",7,2014-03-07,34,1,"Vogu",2,"D",NA,NA,0,0,NA,NA,NA
"505",7,2014-03-07,35,1,"Vogu",2,"A",NA,NA,0,0,NA,NA,"1 semilla de Vochysia guatemalensis dañados por ave (lora)"
"506",7,2014-03-07,36,1,"Hial",3,"A","Fruto","Hieronyma alchorneoides",7,7,NA,NA,NA
"507",7,2014-03-07,37,1,"Hial",3,"B",NA,NA,0,0,NA,NA,NA
"508",7,2014-03-07,38,1,"Hial",3,"C","Fruto","Hieronyma alchorneoides",18,18,NA,NA,NA
"509",7,2014-03-07,39,1,"Hial",3,"D",NA,NA,0,0,NA,NA,NA
"510",7,2014-03-07,40,1,"Hial",3,"B","Semilla","Hieronyma alchorneoides",0,8,NA,NA,NA
"511",7,2014-03-07,40,2,"Hial",3,"B","Fruto","Hieronyma alchorneoides",4,4,NA,NA,NA
"512",7,2014-03-07,41,1,"Viko",3,"A",NA,NA,0,0,NA,NA,NA
"513",7,2014-03-07,42,1,"Viko",3,"B",NA,NA,0,0,NA,NA,NA
"514",7,2014-03-07,43,1,"Viko",3,"C",NA,NA,0,0,NA,NA,NA
"515",7,2014-03-07,44,1,"Viko",3,"D",NA,NA,0,0,NA,NA,NA
"516",7,2014-03-07,45,1,"Viko",3,"A",NA,NA,0,0,NA,NA,NA
"517",7,2014-03-07,46,1,"Pema",3,"A",NA,NA,0,0,NA,NA,NA
"518",7,2014-03-07,47,1,"Pema",3,"B",NA,NA,0,0,NA,NA,NA
"519",7,2014-03-07,48,1,"Pema",3,"C",NA,NA,0,0,NA,NA,NA
"520",7,2014-03-07,49,1,"Pema",3,"D",NA,NA,0,0,NA,NA,NA
"521",7,2014-03-07,50,1,"Pema",3,"D",NA,NA,0,0,NA,NA,NA
"522",7,2014-03-07,51,1,"Vogu",3,"A",NA,NA,0,0,NA,NA,NA
"523",7,2014-03-07,52,1,"Vogu",3,"B",NA,NA,0,0,NA,NA,NA
"524",7,2014-03-07,53,1,"Vogu",3,"C","Fruto","Mandevilla hirsuta",1,1,NA,NA,"7 frutos de Vochysia guatemalensis dañados por ave (loras)"
"525",7,2014-03-07,54,1,"Vogu",3,"D",NA,NA,0,0,NA,NA,"Partes de frutos de Vochysia guatemalensis dañados por ave (loras)"
"526",7,2014-03-07,55,1,"Vogu",3,"C",NA,NA,0,0,NA,NA,NA
"527",7,2014-03-07,56,1,"Hial",4,"A",NA,NA,0,0,NA,NA,NA
"528",7,2014-03-07,57,1,"Hial",4,"B","Semilla","Guatteria recurvisepala",0,1,NA,NA,NA
"529",7,2014-03-07,57,2,"Hial",4,"B","Fruto","Hieronyma alchorneoides",2,0,NA,NA,NA
"530",7,2014-03-07,57,3,"Hial",4,"B","Semilla","Hieronyma alchorneoides",0,51,NA,NA,NA
"531",7,2014-03-07,58,1,"Hial",4,"C",NA,NA,0,0,NA,NA,NA
"532",7,2014-03-07,59,1,"Hial",4,"D",NA,NA,0,0,NA,NA,NA
"533",7,2014-03-07,60,1,"Hial",4,"C","Semilla","Hieronyma alchorneoides",0,1,NA,NA,NA
"534",7,2014-03-07,61,1,"Viko",4,"A",NA,NA,0,0,NA,NA,NA
"535",7,2014-03-07,62,1,"Viko",4,"B",NA,NA,0,0,NA,NA,NA
"536",7,2014-03-07,63,1,"Viko",4,"C",NA,NA,0,0,NA,NA,NA
"537",7,2014-03-07,64,1,"Viko",4,"D",NA,NA,0,0,NA,NA,NA
"538",7,2014-03-07,65,1,"Viko",4,"A",NA,NA,0,0,NA,NA,NA
"539",7,2014-03-07,66,1,"Pema",4,"A",NA,NA,0,0,NA,NA,NA
"540",7,2014-03-07,67,1,"Pema",4,"B",NA,NA,0,0,NA,NA,NA
"541",7,2014-03-07,68,1,"Pema",4,"C","Semilla","Hieronyma alchorneoides",0,2,NA,NA,NA
"542",7,2014-03-07,68,2,"Pema",4,"C","Fruto","Alchorneopsis floribunda",42,126,NA,NA,NA
"543",7,2014-03-07,68,3,"Pema",4,"C","Semilla","Alchorneopsis floribunda",0,35,NA,NA,NA
"544",7,2014-03-07,69,1,"Pema",4,"D",NA,NA,0,0,NA,NA,NA
"545",7,2014-03-07,70,1,"Pema",4,"A",NA,NA,0,0,NA,NA,NA
"546",7,2014-03-07,71,1,"Vogu",4,"A","Fruto","Piper colonense",1,289,NA,NA,"Una infrutescencia"
"547",7,2014-03-07,72,1,"Vogu",4,"B",NA,NA,0,0,NA,NA,NA
"548",7,2014-03-07,73,1,"Vogu",4,"C",NA,NA,0,0,NA,NA,NA
"549",7,2014-03-07,74,1,"Vogu",4,"D",NA,NA,0,0,NA,NA,NA
"550",7,2014-03-07,75,1,"Vogu",4,"D",NA,NA,0,0,NA,NA,NA
"551",8,2014-03-12,1,1,"Hial",1,"A","Fruto","Davilla nitida",7,7,NA,NA,NA
"552",8,2014-03-12,2,1,"Hial",1,"B",NA,NA,0,0,NA,NA,NA
"553",8,2014-03-12,3,1,"Hial",1,"C","Semilla","Hieronyma alchorneoides",0,2,NA,NA,NA
"554",8,2014-03-12,4,1,"Hial",1,"D",NA,NA,0,0,NA,NA,NA
"555",8,2014-03-12,5,1,"Hial",1,"B","Semilla","Hieronyma alchorneoides",0,1,NA,NA,NA
"556",8,2014-03-12,6,1,"Viko",1,"A",NA,NA,0,0,NA,NA,NA
"557",8,2014-03-12,7,1,"Viko",1,"B",NA,NA,0,0,NA,NA,NA
